movieId_x,title,genres,movieId_y,release_date,overview,popularity,vote_average,vote_count,tmdb_id,cast,director,content_raw,content
1848,"Borrowers, The (1997)",Adventure|Children|Comedy|Fantasy,1848.0,12/5/1997,"The four-inch-tall Clock family secretly share a house with the normal-sized Lender family, ""borrowing"" such items as thread, safety pins, batteries and scraps of food. However, their peaceful co-existence is disturbed when evil lawyer Ocious P. Potter steals the will granting title to the house, which he plans to demolish in order to build apartments. The Lenders are forced to move, and the Clocks face the risk of being exposed to the normal-sized world.",2.7647,6.0,495.0,9449.0,"John Goodman, Mark Williams, Jim Broadbent",Peter Hewitt,"Borrowers, The (1997) Adventure Children Comedy Fantasy John_Goodman Mark_Williams Jim_Broadbent Peter_Hewitt The four-inch-tall Clock family secretly share a house with the normal-sized Lender family, ""borrowing"" such items as thread, safety pins, batteries and scraps of food. However, their peaceful co-existence is disturbed when evil lawyer Ocious P. Potter steals the will granting title to the house, which he plans to demolish in order to build apartments. The Lenders are forced to move, and the Clocks face the risk of being exposed to the normal-sized world.",borrower 1997 adventure child comedy fantasy john_goodman mark_williams jim_broadbent peter_hewitt four inch tall clock family secretly share house normal sized lender family borrowing item thread safety pin battery scrap food however peaceful existence disturbed evil lawyer ocious potter steal granting title house plan demolish order build apartment lender forced move clock face risk exposed normal sized world
1855,Krippendorf's Tribe (1998),Comedy,1855.0,2/27/1998,"After squandering his grant money, despondent and recently widowed anthropologist James Krippendorf must produce hard evidence of the existence of a heretofore undiscovered New Guinea tribe. Grass skirts, makeup, and staged rituals transform his three troubled children into the Shelmikedmu, a primitive culture whose habits enthrall scholars. But when a spiteful rival threatens to blow the whistle on Krippendorf's ruse, he gets into the act as well.",1.7657,4.512,85.0,31220.0,"Richard Dreyfuss, Jenna Elfman, Zakes Mokae",Todd Holland,"Krippendorf's Tribe (1998) Comedy Richard_Dreyfuss Jenna_Elfman Zakes_Mokae Todd_Holland After squandering his grant money, despondent and recently widowed anthropologist James Krippendorf must produce hard evidence of the existence of a heretofore undiscovered New Guinea tribe. Grass skirts, makeup, and staged rituals transform his three troubled children into the Shelmikedmu, a primitive culture whose habits enthrall scholars. But when a spiteful rival threatens to blow the whistle on Krippendorf's ruse, he gets into the act as well.",krippendorf tribe 1998 comedy richard_dreyfuss jenna_elfman zakes_mokae todd_holland squandering grant money despondent recently widowed anthropologist james krippendorf must produce hard evidence existence heretofore undiscovered new guinea tribe grass skirt makeup staged ritual transform three troubled child shelmikedmu primitive culture whose habit enthrall scholar spiteful rival threatens blow whistle krippendorf ruse get act well
1856,Kurt & Courtney (1998),Documentary,1856.0,2/27/1998,"After rocker Kurt Cobain's death, ruled a suicide, a film crew arrives in Seattle to make a documentary. Director Nick Broomfield talks to lots of people. Portraits emerge: a shy, slight Kurt, weary of touring, embarrassed by fame, hooked on heroin; an out-going Courtney, dramatic, controlling, moving from groupie to star.",0.9843,6.042,118.0,13907.0,"Nick Broomfield, Dylan Carlson, Kurt Cobain",Nick Broomfield,"Kurt & Courtney (1998) Documentary Nick_Broomfield Dylan_Carlson Kurt_Cobain Nick_Broomfield After rocker Kurt Cobain's death, ruled a suicide, a film crew arrives in Seattle to make a documentary. Director Nick Broomfield talks to lots of people. Portraits emerge: a shy, slight Kurt, weary of touring, embarrassed by fame, hooked on heroin; an out-going Courtney, dramatic, controlling, moving from groupie to star.",kurt courtney 1998 documentary nick_broomfield dylan_carlson kurt_cobain nick_broomfield rocker kurt cobain death ruled suicide film crew arrives seattle make documentary director nick broomfield talk lot people portrait emerge shy slight kurt weary touring embarrassed fame hooked heroin going courtney dramatic controlling moving groupie star
1857,"Real Blonde, The (1997)",Comedy,1857.0,2/27/1998,"An aspiring actor and his girlfriend handle life's frustrations, while his friend seeks fulfillment with a blonde.",0.6537,5.484,62.0,29825.0,"Matthew Modine, Catherine Keener, Daryl Hannah",Tom DiCillo,"Real Blonde, The (1997) Comedy Matthew_Modine Catherine_Keener Daryl_Hannah Tom_DiCillo An aspiring actor and his girlfriend handle life's frustrations, while his friend seeks fulfillment with a blonde.",real blonde 1997 comedy matthew_modine catherine_keener daryl_hannah tom_dicillo aspiring actor girlfriend handle life frustration friend seek fulfillment blonde
1858,Mr. Nice Guy (Yat goh ho yan) (1997),Action|Comedy,1858.0,1/31/1997,A Chinese chef accidentally gets involved with a news reporter who filmed a drug bust that went awry and is now being chased by gangs who are trying to get the video tape.,3.5216,6.53,699.0,10622.0,"Jackie Chan, Richard Norton, Miki Lee",Sammo Hung Kam-Bo,Mr. Nice Guy (Yat goh ho yan) (1997) Action Comedy Jackie_Chan Richard_Norton Miki_Lee Sammo_Hung_Kam-Bo A Chinese chef accidentally gets involved with a news reporter who filmed a drug bust that went awry and is now being chased by gangs who are trying to get the video tape.,nice guy yat goh yan 1997 action comedy jackie_chan richard_norton miki_lee sammo_hung_kam chinese chef accidentally get involved news reporter filmed drug bust went awry chased gang trying get video tape
1859,Taste of Cherry (Ta'm e guilass) (1997),Drama,1859.0,9/28/1997,"A middle-aged Tehranian man, Mr. Badii is intent on killing himself and seeks someone to bury him after his demise. Driving around the city, the seemingly well-to-do Badii meets with numerous people, including a Muslim student, asking them to take on the job, but initially he has little luck. Eventually, Badii finds a man who is up for the task because he needs the money, but his new associate soon tries to talk him out of committing suicide.",1.6686,7.682,644.0,30020.0,"Homayoun Ershadi, Abdolrahman Bagheri, Safar Ali Moradi",Abbas Kiarostami,"Taste of Cherry (Ta'm e guilass) (1997) Drama Homayoun_Ershadi Abdolrahman_Bagheri Safar_Ali_Moradi Abbas_Kiarostami A middle-aged Tehranian man, Mr. Badii is intent on killing himself and seeks someone to bury him after his demise. Driving around the city, the seemingly well-to-do Badii meets with numerous people, including a Muslim student, asking them to take on the job, but initially he has little luck. Eventually, Badii finds a man who is up for the task because he needs the money, but his new associate soon tries to talk him out of committing suicide.",taste cherry guilass 1997 drama homayoun_ershadi abdolrahman_bagheri safar_ali_moradi abbas_kiarostami middle aged tehranian man badii intent killing seek someone bury demise driving around city seemingly well badii meet numerous people including muslim student asking take job initially little luck eventually badii find man task need money new associate soon try talk committing suicide
1860,Character (Karakter) (1997),Drama,1860.0,1/26/2020,"Actor Mark Metcalf made his reputation in Hollywood playing aggrieved authority figures. Now in his 70s, he takes a look back on his career in this meditation on power, privilege, and the perils of being a ""type.""",0.0904,0.0,0.0,655068.0,Mark Metcalf,Vera Brunner-Sung,"Character (Karakter) (1997) Drama Mark_Metcalf Vera_Brunner-Sung Actor Mark Metcalf made his reputation in Hollywood playing aggrieved authority figures. Now in his 70s, he takes a look back on his career in this meditation on power, privilege, and the perils of being a ""type.""",character karakter 1997 drama mark_metcalf vera_brunner sung actor mark metcalf made reputation hollywood playing aggrieved authority figure 70 take look back career meditation power privilege peril type
1862,Species II (1998),Horror|Sci-Fi,1862.0,4/10/1998,"Having just returned from a mission to Mars, Commander Ross isn't exactly himself. He's slowly becoming a terrifying alien entity with one goal -- to procreate with human women! When countless women suffer gruesome deaths after bearing half-alien offspring, scientist Laura Baker and hired assassin Press Lennox use Eve, a more tempered alien clone, to find Ross and his brood. Before long Eve escapes to mate with Ross.",5.1103,5.16,752.0,10216.0,"Michael Madsen, Natasha Henstridge, Marg Helgenberger",Peter Medak,"Species II (1998) Horror Sci-Fi Michael_Madsen Natasha_Henstridge Marg_Helgenberger Peter_Medak Having just returned from a mission to Mars, Commander Ross isn't exactly himself. He's slowly becoming a terrifying alien entity with one goal -- to procreate with human women! When countless women suffer gruesome deaths after bearing half-alien offspring, scientist Laura Baker and hired assassin Press Lennox use Eve, a more tempered alien clone, to find Ross and his brood. Before long Eve escapes to mate with Ross.",specie 1998 horror sci michael_madsen natasha_henstridge marg_helgenberger peter_medak returned mission mar commander ross exactly slowly becoming terrifying alien entity one goal procreate human woman countless woman suffer gruesome death bearing half alien offspring scientist laura baker hired assassin press lennox use eve tempered alien clone find ross brood long eve escape mate ross
1863,Major League: Back to the Minors (1998),Comedy,1863.0,4/17/1998,At the behest of Roger Dorn -- the Minnesota Twins' silver-tongued new owner -- washed-up minor league hurler Gus Cantrell steps up to the plate to take over as skipper of the club's hapless farm team. But little does he know that Dorn has an ulterior motive to generate publicity with a grudge match between the big leaguers and their ragtag Triple A affiliate.,1.6287,5.0,110.0,9771.0,"Scott Bakula, Corbin Bernsen, Dennis Haysbert",John Warren,Major League: Back to the Minors (1998) Comedy Scott_Bakula Corbin_Bernsen Dennis_Haysbert John_Warren At the behest of Roger Dorn -- the Minnesota Twins' silver-tongued new owner -- washed-up minor league hurler Gus Cantrell steps up to the plate to take over as skipper of the club's hapless farm team. But little does he know that Dorn has an ulterior motive to generate publicity with a grudge match between the big leaguers and their ragtag Triple A affiliate.,major league back minor 1998 comedy scott_bakula corbin_bernsen dennis_haysbert john_warren behest roger dorn minnesota twin silver tongued new owner washed minor league hurler gu cantrell step plate take skipper club hapless farm team little know dorn ulterior motive generate publicity grudge match big leaguers ragtag triple affiliate
1866,"Big Hit, The (1998)",Action|Comedy|Crime,1866.0,12/1/1966,The continuation of the adventures of Captain Robert Surcouf and his crew.,1.6468,5.5,8.0,207438.0,"Gérard Barray, Antonella Lualdi, Terence Morgan",Sergio Bergonzelli,"Big Hit, The (1998) Action Comedy Crime Gérard_Barray Antonella_Lualdi Terence_Morgan Sergio_Bergonzelli The continuation of the adventures of Captain Robert Surcouf and his crew.",big hit 1998 action comedy crime rard_barray antonella_lualdi terence_morgan sergio_bergonzelli continuation adventure captain robert surcouf crew
